Order Date,Customer Name,State,Category,Sub-Category,Product Name,Sales,Quantity,Profit
2023-11-15,Lavanya Sastry,West Bengal,Office Supplies,Art,Canvas Pad,4280.0,1,260.24
2024-11-30,Reyansh Setty,Rajasthan,Technology,Laptops,Dell Inspiron,4101.77,2,995.89
2024-07-22,Ahana  Chanda,Tamil Nadu,Technology,Copiers,HP ScanJet,11667.73,3,3005.45
2023-11-24,Dhanush Chakrabarti,Maharashtra,Office Supplies,Binders,Heavy-Duty Binder,4192.59,3,817.28
2024-08-17,Hridaan Vyas,Madhya Pradesh,Office Supplies,Paper,Photo Paper,14349.19,3,3001.96
2024-12-20,Rati Bhatia,Bihar,Office Supplies,Binders,Heavy-Duty Binder,24187.03,5,3409.61
2025-04-13,Kanav Chander,Tamil Nadu,Technology,Machines,Binding Machine,7133.42,4,1544.37
2023-10-28,Tanya Comar,Uttar Pradesh,Office Supplies,Binders,Heavy-Duty Binder,8426.32,5,2156.74
2024-09-26,Myra Toor,Tamil Nadu,Technology,Phones,Realme GT,4981.18,1,1061.18
2024-07-21,Kismat Jhaveri,Rajasthan,Furniture,Furnishings,Cushions,4424.77,1,980.18
2024-01-04,Madhav Kala,Maharashtra,Furniture,Bookcases,Corner Bookrack,2561.26,1,470.38
2024-08-09,Sara Dara,Karnataka,Technology,Laptops,Dell Inspiron,2294.76,2,522.98
2024-12-05,Neysa Walia,Tamil Nadu,Technology,Copiers,Xerox Pro,4324.48,2,851.78
2023-10-27,Raunak Shroff,Gujarat,Technology,Accessories,Earbuds,3694.62,1,391.82
2024-07-11,Biju Balay,Tamil Nadu,Furniture,Furnishings,Cushions,4802.57,2,616.6
2024-10-17,Sana Balan,West Bengal,Office Supplies,Art,Paint Brush,11811.77,5,1365.68
2025-02-06,Dhanush Sandal,Karnataka,Office Supplies,Binders,White Binder,2758.4,2,470.36
2024-11-28,Abram Sharma,Bihar,Furniture,Bookcases,Metal Shelf,13361.71,3,2622.77
2025-02-12,Samar Raja,Gujarat,Office Supplies,Art,Canvas Pad,10605.99,3,3146.52
2024-10-06,Rasha Sangha,Maharashtra,Furniture,Tables,Study Table,2980.09,4,336.36
2025-01-08,Jiya Deep,West Bengal,Furniture,Furnishings,Cushions,8715.85,3,2177.48
2025-01-20,Alisha Gola,Delhi,Technology,Phones,Samsung Galaxy S22,14529.24,5,4094.24
2024-02-12,Tushar Krish,Uttar Pradesh,Office Supplies,Binders,White Binder,4245.15,1,557.1
2025-01-22,Saksham Mahajan,Karnataka,Technology,Machines,Lamination Machine,8745.31,2,2418.85
2023-11-03,Manikya Raj,Maharashtra,Office Supplies,Paper,Photo Paper,6161.33,3,744.42
2024-05-07,Prisha Goda,Maharashtra,Office Supplies,Art,Paint Brush,5942.09,3,778.18
2025-06-10,Anahi Gaba,Maharashtra,Technology,Laptops,MacBook Air,9707.44,2,1000.46
2025-05-22,Anahi Vig,Uttar Pradesh,Technology,Machines,Lamination Machine,10155.94,4,1876.14
2023-10-12,Alisha Bose,Tamil Nadu,Office Supplies,Art,Paint Brush,5086.32,2,1345.11
2025-05-02,Aaina Arora,Rajasthan,Furniture,Chairs,Recliner,340.31,1,32.15
2024-04-15,Vedika Dutt,Bihar,Office Supplies,Paper,Legal Paper,14640.76,4,4330.19
2023-07-04,Yakshit Goswami,Maharashtra,Furniture,Furnishings,Table Mats,9490.68,2,910.54
2024-11-19,Vritika Taneja,Gujarat,Furniture,Furnishings,Cushions,2121.97,1,349.02
2023-11-13,Indrajit Rajagopalan,Uttar Pradesh,Office Supplies,Binders,Heavy-Duty Binder,4604.9,1,307.53
2024-04-22,Divit Anand,Maharashtra,Technology,Phones,Samsung Galaxy S22,1194.59,1,313.09
2024-03-12,Indrajit Deshmukh,Maharashtra,Technology,Copiers,HP ScanJet,9179.33,4,1550.44
2024-04-23,Akarsh Kothari,Karnataka,Furniture,Chairs,Ergo Chair,2845.92,1,280.07
2025-04-17,Romil Thakkar,Delhi,Furniture,Tables,Adjustable Table,4781.23,5,1338.58
2024-07-05,Manikya Chandran,Delhi,Office Supplies,Storage,File Cabinet,4280.48,1,454.09
2025-04-15,Adah Kalla,Karnataka,Technology,Phones,Samsung Galaxy S22,1608.78,4,102.82
2023-08-09,Aradhya Salvi,Madhya Pradesh,Office Supplies,Paper,A4 Paper 500 sheets,6662.73,2,1073.48
2024-03-01,Emir Bandi,Maharashtra,Technology,Accessories,Wireless Charger,4719.44,3,896.29
2023-10-11,Mahika Dhillon,Karnataka,Technology,Laptops,Lenovo ThinkPad,23404.78,5,1533.83
2025-03-09,Ela Kota,Madhya Pradesh,Furniture,Tables,Study Table,4807.93,1,1419.36
2023-07-04,Zeeshan Korpal,Madhya Pradesh,Furniture,Furnishings,Table Mats,4527.38,1,519.16
2024-03-12,Mohanlal Buch,Madhya Pradesh,Office Supplies,Labels,Shipping Labels,8777.06,5,2064.04
2024-05-22,Piya Ranganathan,Maharashtra,Technology,Machines,Shredder,11006.94,5,2456.23
2024-08-08,Kismat Bhattacharyya,Uttar Pradesh,Furniture,Furnishings,Cushions,7069.84,2,807.85
2024-04-08,Shlok Seshadri,Uttar Pradesh,Technology,Accessories,Wireless Charger,4749.27,2,790.49
2024-06-25,Tushar Mandal,Madhya Pradesh,Technology,Machines,Shredder,7260.91,5,1164.5
2024-04-06,Advik Kapoor,Rajasthan,Office Supplies,Storage,Plastic Organizer,7491.14,3,1232.57
2024-03-03,Nishith Cheema,Karnataka,Furniture,Furnishings,Curtains,13334.78,5,2689.17
2025-06-04,Saksham Ravel,Rajasthan,Furniture,Bookcases,Wooden Bookcase,2471.12,5,493.45
2024-08-28,Vedika Dey,Delhi,Office Supplies,Paper,Legal Paper,5737.42,4,914.47
2024-03-07,Kashvi Sundaram,Uttar Pradesh,Furniture,Bookcases,Wooden Bookcase,3298.27,1,941.25
2025-02-20,Gokul Dyal,Rajasthan,Furniture,Bookcases,Metal Shelf,13367.47,5,3324.82
2024-10-09,Rhea Rajagopalan,West Bengal,Furniture,Furnishings,Cushions,19412.75,4,3772.04
2024-09-03,Nishith Konda,Uttar Pradesh,Technology,Phones,Samsung Galaxy S22,13568.72,5,3723.14
2024-07-24,Advik Dugar,Madhya Pradesh,Furniture,Bookcases,Wooden Bookcase,4030.4,3,577.44
2023-10-17,Veer Sheth,Rajasthan,Office Supplies,Art,Paint Brush,606.76,1,121.95
2024-07-09,Dhanush Lalla,West Bengal,Office Supplies,Storage,Storage Box,1473.29,5,235.72
2025-05-15,Lavanya Yohannan,Maharashtra,Office Supplies,Binders,Heavy-Duty Binder,19706.67,5,4360.86
2024-04-21,Darshit Kar,Karnataka,Technology,Phones,OnePlus Nord,2501.78,1,530.92
2024-01-24,Vritika Solanki,West Bengal,Office Supplies,Binders,Heavy-Duty Binder,1567.91,1,166.57
2025-02-17,Tejas Vala,Uttar Pradesh,Office Supplies,Storage,Plastic Organizer,10103.37,5,2271.71
2023-12-14,Anika Dasgupta,Delhi,Office Supplies,Art,Canvas Pad,1772.11,1,118.45
2025-03-25,Shaan Gokhale,Uttar Pradesh,Furniture,Chairs,Executive Chair,4113.16,1,716.06
2025-02-21,Jhanvi Bora,Karnataka,Office Supplies,Art,Paint Brush,1986.68,1,173.14
2024-02-23,Samar Kibe,Uttar Pradesh,Office Supplies,Art,Sketch Pen Set,6986.34,2,1974.15
2023-11-17,Zoya Roy,Delhi,Furniture,Tables,Study Table,4950.83,1,460.61
2023-08-10,Ritvik Sha,Bihar,Technology,Copiers,HP ScanJet,5965.38,4,985.35
2024-07-19,Eshani Sura,Tamil Nadu,Office Supplies,Art,Sketch Pen Set,11134.26,5,2212.94
2024-04-11,Nishith Subramanian,West Bengal,Office Supplies,Labels,Shipping Labels,3726.87,2,543.73
2025-04-16,Rati Tank,West Bengal,Office Supplies,Storage,Storage Box,939.1,2,66.53
2023-11-29,Rohan De,Tamil Nadu,Technology,Phones,OnePlus Nord,6401.04,4,1826.15
2023-07-16,Ritvik Arora,Tamil Nadu,Office Supplies,Art,Paint Brush,4802.43,2,1177.77
2024-06-19,Dhanush Gour,Rajasthan,Office Supplies,Paper,Legal Paper,15037.93,4,3652.14
2024-04-15,Alia Rattan,Rajasthan,Office Supplies,Storage,Plastic Organizer,3765.09,5,824.61
2025-02-02,Kimaya Kapadia,Gujarat,Technology,Phones,OnePlus Nord,15522.98,4,3913.09
2024-06-12,Emir Devan,Maharashtra,Technology,Copiers,HP ScanJet,8101.9,3,1651.53
2024-10-07,Kiaan Sastry,West Bengal,Technology,Laptops,HP Pavilion,9070.52,3,532.58
2024-09-21,Raunak Bumb,Madhya Pradesh,Furniture,Tables,Office Desk,4081.58,4,953.53
2023-09-28,Samarth Anand,West Bengal,Office Supplies,Art,Canvas Pad,5362.09,3,1025.42
2024-06-28,Shaan Majumdar,Tamil Nadu,Office Supplies,Storage,Plastic Organizer,2881.0,2,694.94
2025-03-31,Hridaan Dugar,Bihar,Technology,Accessories,Wireless Charger,666.42,1,52.74
2024-10-24,Ira Arya,Delhi,Office Supplies,Binders,Heavy-Duty Binder,7006.85,5,1537.0
2024-04-26,Neelofar Edwin,Gujarat,Office Supplies,Storage,Storage Box,6336.94,5,579.74
2025-04-03,Shaan Ramesh,Rajasthan,Furniture,Bookcases,Corner Bookrack,2600.38,1,266.31
2024-03-01,Nayantara Dhaliwal,West Bengal,Office Supplies,Labels,Address Labels,1199.54,5,287.7
2025-01-05,Diya Bala,Rajasthan,Furniture,Tables,Adjustable Table,2830.03,3,577.47
2025-06-12,Charvi Balay,Gujarat,Technology,Accessories,Phone Cover,4869.7,3,1249.36
2023-09-11,Hiran Borra,Madhya Pradesh,Office Supplies,Storage,Plastic Organizer,3647.66,1,310.88
2023-09-03,Riya Dalal,West Bengal,Furniture,Bookcases,Metal Shelf,18492.25,5,2219.26
2023-08-26,Taimur Gara,West Bengal,Technology,Machines,Lamination Machine,6005.2,2,1704.69
2023-08-17,Shlok Sheth,Madhya Pradesh,Furniture,Furnishings,Table Mats,10423.58,3,3092.33
2023-08-11,Yakshit Mahajan,Rajasthan,Furniture,Chairs,Recliner,2398.45,1,419.15
2024-04-26,Nayantara Subramanian,Gujarat,Office Supplies,Binders,Heavy-Duty Binder,6366.35,2,1746.06
2023-09-01,Ira Tata,Bihar,Technology,Machines,Shredder,13443.28,5,2751.37
2023-09-21,Alia Buch,Uttar Pradesh,Office Supplies,Storage,Storage Box,7148.34,4,855.62
2023-08-06,Manikya Dar,West Bengal,Office Supplies,Art,Canvas Pad,1330.88,1,67.97
2025-04-08,Baiju Rout,Bihar,Office Supplies,Paper,Photo Paper,4393.11,2,1197.69
2023-07-26,Anvi Bail,Rajasthan,Furniture,Bookcases,Corner Bookrack,7075.64,2,942.6
2023-10-20,Tara Dada,Rajasthan,Furniture,Tables,Office Desk,5352.95,2,304.07
2024-02-29,Damini Dutta,West Bengal,Furniture,Bookcases,Corner Bookrack,7490.65,3,828.47
2024-11-25,Tanya Ravel,Delhi,Office Supplies,Art,Canvas Pad,4909.7,1,748.23
2025-02-07,Advik Kumer,Karnataka,Technology,Accessories,Earbuds,8730.99,2,572.1
2024-11-25,Bhamini Arora,Gujarat,Technology,Phones,Realme GT,7055.76,5,406.16
2023-07-25,Ira Bandi,Rajasthan,Technology,Accessories,Phone Cover,830.33,1,68.61
2023-12-03,Khushi Badami,Tamil Nadu,Office Supplies,Art,Paint Brush,1223.26,1,195.72
2023-06-29,Keya Korpal,Uttar Pradesh,Office Supplies,Paper,Photo Paper,2777.1,1,580.23
2024-09-17,Rati Baria,Uttar Pradesh,Furniture,Bookcases,Metal Shelf,6624.53,3,1758.11
2025-03-28,Diya Yogi,Delhi,Furniture,Tables,Adjustable Table,5618.62,2,301.07
2023-10-20,Vivaan Cherian,Uttar Pradesh,Office Supplies,Paper,Photo Paper,19199.11,5,1187.88
2024-10-19,Mishti Sharma,Gujarat,Technology,Machines,Lamination Machine,5592.72,3,1484.54
2024-04-09,Priyansh Mall,Rajasthan,Technology,Laptops,Lenovo ThinkPad,3794.94,2,499.13
2023-11-27,Indranil Tiwari,Karnataka,Technology,Phones,iPhone 14,17335.89,5,1629.66
2024-03-04,Shamik Chaudhari,Madhya Pradesh,Furniture,Chairs,Mesh Back Chair,10149.42,5,1989.29
2024-11-10,Vihaan Bhasin,Rajasthan,Technology,Laptops,MacBook Air,23136.22,5,4660.33
2024-06-04,Alisha Atwal,Madhya Pradesh,Technology,Accessories,Earbuds,9937.94,2,2585.6
2023-09-19,Lagan Chanda,Gujarat,Technology,Machines,Lamination Machine,826.78,2,57.72
2023-09-14,Vidur Suri,Madhya Pradesh,Furniture,Tables,Adjustable Table,21809.15,5,3599.99
2024-09-08,Krish Sibal,Karnataka,Office Supplies,Paper,A4 Paper 500 sheets,1198.33,1,189.51
2023-12-07,Prisha Sandal,West Bengal,Technology,Laptops,Lenovo ThinkPad,7961.42,2,2248.04
2023-08-05,Taran Kata,Karnataka,Office Supplies,Labels,Shipping Labels,18939.03,4,4272.76
2025-05-10,Jiya Walia,Karnataka,Technology,Accessories,Wireless Charger,12106.44,5,1751.56
2023-07-12,Madhav Kumer,Maharashtra,Furniture,Tables,Study Table,24854.59,5,4244.65
2025-03-29,Abram Chokshi,Uttar Pradesh,Office Supplies,Paper,Legal Paper,4791.62,1,248.27
2024-07-16,Shamik Chauhan,West Bengal,Furniture,Tables,Study Table,12311.03,3,2937.39
2024-06-13,Saira Gade,Tamil Nadu,Office Supplies,Art,Canvas Pad,13426.19,3,1253.62
2023-10-30,Lavanya Shetty,Uttar Pradesh,Office Supplies,Paper,Legal Paper,468.49,1,62.14
2024-09-29,Anvi Mand,Bihar,Technology,Laptops,MacBook Air,4991.82,4,1424.56
2025-04-19,Yashvi Sama,Karnataka,Technology,Accessories,Earbuds,5687.21,2,1444.29
2023-09-15,Dhanuk Randhawa,Karnataka,Technology,Phones,OnePlus Nord,1201.33,3,278.35
2023-08-01,Aniruddh Rao,Gujarat,Furniture,Bookcases,Metal Shelf,13678.68,3,2466.29
2024-02-14,Raghav Acharya,Uttar Pradesh,Office Supplies,Paper,Photo Paper,13265.39,4,1635.53
2024-09-07,Vaibhav Sethi,Madhya Pradesh,Furniture,Furnishings,Cushions,21491.41,5,1446.11
2024-04-04,Divit Bala,Rajasthan,Office Supplies,Labels,Shipping Labels,5270.66,4,778.71
2024-05-17,Neelofar Chandran,Maharashtra,Technology,Machines,Binding Machine,14480.3,3,1732.34
2024-05-13,Dhanuk Dey,Rajasthan,Office Supplies,Art,Sketch Pen Set,15125.33,4,1539.87
2023-07-21,Rohan Solanki,Delhi,Office Supplies,Paper,Photo Paper,3120.87,2,625.96
2024-01-14,Romil Bobal,Uttar Pradesh,Technology,Laptops,Lenovo ThinkPad,250.72,1,65.75
2023-09-25,Yasmin Chaudry,Bihar,Furniture,Tables,Adjustable Table,14136.24,3,2766.05
2023-07-05,Anika Chahal,Rajasthan,Office Supplies,Art,Paint Brush,1057.54,3,161.96
2023-12-23,Dhruv Seshadri,Gujarat,Office Supplies,Storage,Storage Box,967.91,2,79.56
2024-08-29,Kavya Saran,Tamil Nadu,Office Supplies,Binders,White Binder,13279.65,5,2967.37
2024-12-20,Purab Apte,Rajasthan,Furniture,Furnishings,Curtains,5625.3,2,629.68
2024-12-12,Chirag Setty,Gujarat,Technology,Laptops,HP Pavilion,19601.46,5,1351.01
2024-04-27,Madhav Bali,Gujarat,Office Supplies,Binders,White Binder,2384.38,2,286.25
2024-07-14,Aniruddh Bahl,Uttar Pradesh,Furniture,Bookcases,Metal Shelf,820.64,1,175.6
2023-11-06,Anahita Jhaveri,Uttar Pradesh,Technology,Accessories,Earbuds,4990.33,1,1404.78
2023-07-28,Kashvi Yadav,Bihar,Technology,Laptops,Lenovo ThinkPad,7262.59,3,2027.2
2024-01-28,Trisha Vora,Uttar Pradesh,Office Supplies,Art,Canvas Pad,8784.18,3,1782.32
2023-11-28,Saira Khatri,Gujarat,Technology,Copiers,Xerox Pro,13510.33,3,1486.1
2024-01-21,Anay Sampath,Bihar,Office Supplies,Labels,Address Labels,2326.93,1,291.08
2024-06-05,Miraan Sant,Madhya Pradesh,Technology,Copiers,Xerox Pro,6392.95,2,1825.28
2025-05-02,Nehmat Bains,Gujarat,Office Supplies,Art,Paint Brush,8166.45,2,534.3
2024-07-07,Jhanvi Sarna,Delhi,Technology,Laptops,Dell Inspiron,13282.14,4,983.81
2025-01-20,Saanvi Vala,West Bengal,Furniture,Tables,Study Table,7676.53,3,1747.43
2023-08-31,Reyansh Gopal,Tamil Nadu,Technology,Accessories,Phone Cover,3989.56,1,862.55
2024-06-24,Amani Tara,West Bengal,Technology,Machines,Binding Machine,4687.64,4,835.44
2025-05-24,Umang Sahni,Maharashtra,Office Supplies,Paper,Legal Paper,8296.33,2,1166.41
2024-08-17,Samaira Majumdar,Delhi,Furniture,Tables,Adjustable Table,7483.14,2,906.42
2024-11-01,Samarth Shah,Bihar,Technology,Phones,Samsung Galaxy S22,9987.22,2,1589.24
2024-09-16,Yuvraj  Chahal,Delhi,Technology,Phones,OnePlus Nord,8053.28,2,580.94
2024-03-19,Umang Kaur,Karnataka,Office Supplies,Binders,Heavy-Duty Binder,7486.01,3,967.54
2024-11-27,Hunar Talwar,West Bengal,Office Supplies,Binders,White Binder,12469.42,4,1411.79
2024-05-05,Pari Madan,Gujarat,Furniture,Tables,Study Table,6455.56,3,462.13
2024-10-03,Adah Bassi,Tamil Nadu,Office Supplies,Binders,White Binder,11270.61,3,2620.02
2025-06-11,Hiran Ganesan,Gujarat,Furniture,Bookcases,Corner Bookrack,2118.22,4,219.42
2024-06-08,Neelofar Kaul,Karnataka,Office Supplies,Storage,Plastic Organizer,9008.36,4,1387.31
2024-07-21,Arnav Garg,West Bengal,Furniture,Furnishings,Curtains,1513.36,2,119.74
2024-08-16,Kismat Garde,Delhi,Furniture,Tables,Adjustable Table,5224.01,2,1559.28
2023-10-10,Yasmin Mangat,Bihar,Furniture,Chairs,Recliner,8670.96,3,786.37
2023-08-26,Rania Hora,Madhya Pradesh,Office Supplies,Storage,File Cabinet,16473.4,5,3753.48
2024-08-19,Faiyaz Krishna,West Bengal,Office Supplies,Labels,Shipping Labels,2872.08,3,227.62
2024-09-12,Elakshi Ben,Madhya Pradesh,Office Supplies,Binders,White Binder,1072.99,2,111.85
2024-11-21,Onkar Maharaj,Tamil Nadu,Technology,Machines,Binding Machine,2322.89,1,204.18
2024-12-06,Seher Comar,Maharashtra,Technology,Machines,Shredder,14622.71,3,3332.24
2024-03-02,Ayesha Bhardwaj,Delhi,Office Supplies,Binders,Heavy-Duty Binder,4319.64,1,451.03
2024-08-03,Ira Hora,Bihar,Office Supplies,Storage,File Cabinet,4461.71,1,1107.82
2024-03-22,Madhup Mani,Gujarat,Technology,Copiers,Xerox Pro,737.67,1,170.07
2023-09-14,Prisha Sheth,West Bengal,Furniture,Chairs,Mesh Back Chair,9131.05,3,1437.81
2024-06-10,Navya Rout,Madhya Pradesh,Technology,Phones,OnePlus Nord,15582.98,4,2122.96
2025-01-29,Rania Wason,Gujarat,Office Supplies,Labels,Shipping Labels,3837.82,2,1016.7
2025-05-17,Saanvi Acharya,Delhi,Technology,Accessories,Phone Cover,15313.33,4,1565.66
2025-06-04,Bhamini Bora,Uttar Pradesh,Technology,Phones,Samsung Galaxy S22,18474.14,5,1352.41
2023-12-28,Rania Dua,Uttar Pradesh,Office Supplies,Binders,Heavy-Duty Binder,4779.71,1,1146.76
2023-12-03,Romil Tella,Tamil Nadu,Office Supplies,Storage,Plastic Organizer,2237.72,1,598.39
2023-07-06,Kanav Arora,Bihar,Furniture,Chairs,Recliner,7742.45,5,2156.27
2023-12-01,Ritvik Bhasin,Bihar,Technology,Machines,Binding Machine,8668.45,2,730.15
2023-08-18,Urvi Sangha,Uttar Pradesh,Furniture,Tables,Adjustable Table,340.54,1,26.23
2023-09-24,Ojas Kara,Maharashtra,Office Supplies,Art,Sketch Pen Set,2983.99,1,795.72
2024-05-02,Taimur Sahota,Maharashtra,Furniture,Bookcases,Corner Bookrack,11100.55,5,1247.83
2024-02-12,Rasha Raju,Maharashtra,Furniture,Bookcases,Wooden Bookcase,7282.79,4,1337.33
2023-12-02,Vidur Grover,Madhya Pradesh,Technology,Copiers,Canon CopyJet,14249.43,5,2932.0
2024-09-24,Aaryahi Rao,Uttar Pradesh,Office Supplies,Paper,A4 Paper 500 sheets,9236.81,3,473.86
2024-09-26,Myra Rana,Karnataka,Office Supplies,Labels,Address Labels,21422.03,5,2811.76
2023-07-18,Parinaaz Korpal,Gujarat,Office Supplies,Paper,Photo Paper,23693.21,5,5583.86
2023-07-18,Samar Gill,Tamil Nadu,Technology,Copiers,Xerox Pro,19463.1,5,5323.96
2025-04-22,Rati Khalsa,West Bengal,Technology,Phones,Samsung Galaxy S22,21686.35,5,5303.86
2025-02-10,Suhana Luthra,Madhya Pradesh,Furniture,Furnishings,Cushions,22813.02,5,4264.92
2024-09-22,Aarna Sankaran,Bihar,Technology,Accessories,Wireless Charger,1795.55,2,197.74
2023-07-15,Piya Korpal,Tamil Nadu,Furniture,Chairs,Recliner,5702.45,4,804.18
2025-02-02,Armaan Kohli,West Bengal,Technology,Machines,Shredder,11337.46,5,1926.26
2024-08-19,Anika Date,Rajasthan,Office Supplies,Art,Paint Brush,5114.5,2,368.67
2025-01-06,Dharmajan Das,Delhi,Furniture,Furnishings,Curtains,7191.99,4,1960.29
2025-01-25,Amani Gupta,Rajasthan,Office Supplies,Labels,Shipping Labels,784.78,1,109.55
2024-06-22,Nakul Ramakrishnan,Delhi,Technology,Phones,iPhone 14,4244.08,3,296.52
2024-08-26,Samarth Dubey,Delhi,Technology,Accessories,Earbuds,10843.29,3,2448.0
2024-05-07,Madhav Rana,Madhya Pradesh,Furniture,Chairs,Ergo Chair,3070.64,4,389.14
2023-10-01,Aayush Sani,Delhi,Furniture,Tables,Office Desk,2678.71,1,245.36
2023-08-16,Dishani Kapadia,Gujarat,Office Supplies,Binders,Heavy-Duty Binder,10813.59,3,1269.55
2024-12-16,Anahi Devan,Rajasthan,Technology,Copiers,Xerox Pro,24274.64,5,3518.46
2024-11-12,Zaina Loyal,Uttar Pradesh,Technology,Accessories,Wireless Charger,4945.47,1,1244.97
2023-09-23,Ojas Master,West Bengal,Furniture,Bookcases,Corner Bookrack,4643.66,3,624.53
2024-06-08,Jayant Yohannan,Rajasthan,Office Supplies,Art,Sketch Pen Set,1350.31,4,145.45
2024-02-04,Ishaan Bahri,Bihar,Furniture,Chairs,Executive Chair,13155.75,4,1110.57
2024-12-08,Aaryahi Bhakta,Madhya Pradesh,Technology,Accessories,Phone Cover,16157.35,4,2712.72
2024-07-02,Dhanuk Chaudhary,Delhi,Technology,Accessories,Earbuds,15079.9,4,3780.99
2024-04-19,Nishith Agate,Madhya Pradesh,Technology,Laptops,Dell Inspiron,10076.93,3,2707.56
2023-07-28,Trisha Guha,Uttar Pradesh,Office Supplies,Art,Sketch Pen Set,4903.23,1,962.84
2024-03-14,Jivin Choudhury,Rajasthan,Technology,Phones,iPhone 14,1077.31,3,84.43
2024-06-03,Manikya Saxena,West Bengal,Furniture,Furnishings,Table Mats,1354.63,1,344.16
2023-10-10,Divyansh Butala,West Bengal,Office Supplies,Art,Sketch Pen Set,8767.41,2,2545.2
2024-09-03,Seher Ramakrishnan,Rajasthan,Technology,Phones,iPhone 14,8180.52,2,2306.81
2024-04-03,Advika Kothari,Delhi,Technology,Laptops,MacBook Air,12282.74,3,2437.87
2024-08-04,Akarsh Sathe,Bihar,Technology,Copiers,Canon CopyJet,9012.74,4,1192.62
2023-09-14,Myra Magar,Gujarat,Furniture,Chairs,Ergo Chair,3304.27,4,448.39
2024-01-26,Anika Badal,Delhi,Office Supplies,Binders,White Binder,19363.4,4,4562.43
2024-05-16,Ivana Sarna,Tamil Nadu,Office Supplies,Binders,Heavy-Duty Binder,5006.87,3,976.29
2024-01-14,Chirag Bassi,Karnataka,Technology,Copiers,HP ScanJet,3405.23,2,270.33
2024-07-21,Anika Iyer,Tamil Nadu,Technology,Accessories,Earbuds,4456.6,2,1236.09
2023-07-12,Hiran Bhasin,Delhi,Office Supplies,Storage,Plastic Organizer,454.5,1,73.28
2023-11-16,Dhruv Mangal,Karnataka,Technology,Laptops,HP Pavilion,7812.88,5,1672.18
2024-08-21,Alia Sahni,Tamil Nadu,Technology,Machines,Lamination Machine,4310.89,1,1157.43
2024-06-29,Ivana Deep,West Bengal,Office Supplies,Art,Sketch Pen Set,3554.48,1,935.88
2023-11-15,Vritika Saha,Gujarat,Furniture,Tables,Office Desk,7956.88,2,2162.28
2023-07-24,Farhan Mammen,Tamil Nadu,Office Supplies,Paper,Photo Paper,4044.45,4,743.04
2024-02-12,Krish Borah,Uttar Pradesh,Technology,Copiers,Canon CopyJet,24845.11,5,2016.77
2024-04-22,Siya Sarna,Rajasthan,Furniture,Chairs,Mesh Back Chair,6048.34,3,1265.94
2024-07-24,Umang Balan,Delhi,Office Supplies,Labels,Address Labels,8054.2,3,664.26
2024-11-22,Faiyaz Lala,Maharashtra,Office Supplies,Binders,Heavy-Duty Binder,19969.51,5,2384.34
2023-06-30,Keya Lanka,Bihar,Office Supplies,Binders,Heavy-Duty Binder,756.77,1,116.64
2024-02-27,Zoya Biswas,West Bengal,Furniture,Bookcases,Metal Shelf,6098.28,3,1295.33
2023-12-06,Anvi Suresh,Bihar,Furniture,Tables,Study Table,7774.22,4,978.45
2024-06-29,Nitara Khanna,Tamil Nadu,Office Supplies,Art,Canvas Pad,23013.91,5,6087.06
2023-11-04,Lakshit Bawa,Uttar Pradesh,Technology,Accessories,Phone Cover,19433.38,4,3690.24
2024-10-23,Ishita Ravel,Maharashtra,Office Supplies,Labels,Shipping Labels,2450.03,1,465.82
2023-09-30,Hunar Sama,Tamil Nadu,Furniture,Tables,Office Desk,3609.61,2,266.03
2024-06-29,Tara Bandi,Karnataka,Furniture,Chairs,Mesh Back Chair,10074.96,4,2950.93
2024-01-01,Jivika Butala,Rajasthan,Furniture,Furnishings,Table Mats,14777.85,4,1287.16
2025-06-21,Mishti Golla,Tamil Nadu,Technology,Copiers,HP ScanJet,24826.02,5,6386.15
2023-08-09,Prerak Jani,Delhi,Office Supplies,Art,Canvas Pad,6702.83,4,1605.3
2024-02-27,Arnav Virk,Delhi,Office Supplies,Storage,File Cabinet,4179.72,1,406.39
2024-11-26,Aniruddh Char,Bihar,Office Supplies,Labels,Address Labels,2345.69,1,592.72
2024-10-07,Vihaan Kar,Madhya Pradesh,Technology,Laptops,HP Pavilion,19043.54,5,2937.06
2024-06-30,Siya Bhatt,Karnataka,Office Supplies,Labels,Address Labels,2593.81,1,674.81
